venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,total,canal,sucursal_id,vendedor
VEN001320,CLI00801,PROD0145,2025-12-12,4,12162.03,48648.12,,SUC006,A. Torres
VEN001321,CLI00031,PROD0294,2024-04-12,6,12455.18,74731.08,Marketplace,SUC003,M. Rojas
VEN001322,CLI00556,PROD0217,2025-06-29,2,1661.24,3322.48,Marketplace,SUC999,M. Rojas
VEN001323,CLI00457,PROD0345,2024-02-26,2,7619.98,15239.96,Tienda,SUC007,A. Torres
VEN001324,CLI00026,PROD0330,2024-06-14,10,8434.41,84344.1,Call Center,SUC002,C. Vargas
VEN001325,CLI00614,PROD0071,2023-07-23,4,5569.41,22277.64,Marketplace,SUC006,L. Pérez
VEN001326,CLI00590,PROD0060,2025-07-30,4,4932.5,19730.0,Tienda,SUC008,C. Vargas
VEN001327,CLI00796,PROD0268,2025-09-03,6,4420.62,26523.72,Marketplace,SUC001,C. Vargas
VEN001328,CLI00427,PROD0129,2024-08-21,10,12483.53,124835.3,Tienda,SUC010,A. Torres
VEN001329,CLI00569,PROD0220,2025-08-27,2,671.78,1343.56,Call Center,SUC006,A. Torres
VEN001330,CLI01048,PROD0282,2023-02-10,8,14614.15,116913.2,Online,SUC008,
VEN001331,CLI01157,PROD0097,2024-09-05,3,2672.04,8016.12,,SUC003,A. Torres
VEN001332,CLI00346,PROD0147,2024-03-24,9,11446.2,103015.8,Marketplace,SUC005,L. Pérez
VEN001333,CLI00548,PROD0040,2023-12-11,8,2254.99,18039.92,Tienda,SUC005,L. Pérez
VEN001334,CLI00878,PROD0172,2025-10-23,4,3433.26,13733.04,Marketplace,SUC010,L. Pérez
VEN001335,CLI00919,PROD0292,2023-12-05,0,258.55,0.0,Call Center,SUC005,
VEN001336,CLI00758,PROD0116,2023-10-08,7,4628.17,32397.19,Marketplace,SUC009,
VEN001337,CLI00085,PROD0144,2023-12-21,8,5437.87,43502.96,Tienda,SUC009,C. Vargas
VEN001338,CLI00546,PROD0033,2023-01-07,1,9460.61,9460.61,Distribuidor,SUC006,M. Rojas
VEN001339,CLI01026,PROD0173,2025-09-13,6,2179.01,13074.06,,SUC005,M. Rojas
VEN001340,CLI00188,PROD0201,2024-04-25,5,10639.89,53199.45,Call Center,SUC010,
VEN001341,CLI00033,PROD0017,2024-03-27,10,10599.31,105993.1,Marketplace,SUC009,A. Torres
VEN001342,CLI00537,PROD0345,2023-04-13,7,7619.98,53339.86,Call Center,SUC008,C. Vargas
VEN001343,CLI00193,PROD0151,2025-07-22,4,10851.71,43406.84,Distribuidor,SUC009,L. Pérez
VEN001344,CLI00565,PROD0109,2023-04-15,8,10183.75,81470.0,Marketplace,SUC007,A. Torres
VEN001345,CLI01111,PROD0232,2025-05-01,6,11062.67,66376.02,Call Center,SUC007,C. Vargas
VEN001346,CLI00270,PROD0348,2024-04-23,7,10275.96,71931.72,Marketplace,SUC009,A. Torres
VEN001347,CLI00754,PROD0338,2023-06-28,5,3080.34,15401.7,Distribuidor,SUC006,
VEN001348,CLI01170,PROD0018,2023-11-02,1,10673.33,10673.33,Marketplace,SUC008,M. Rojas
VEN001349,CLI01182,PROD0057,2025-11-24,1,6729.21,6729.21,Call Center,SUC006,A. Torres
VEN001350,CLI00931,PROD0333,2025-02-27,9,4497.18,40474.62,Online,SUC005,M. Rojas
VEN001351,CLI00745,PROD0211,2023-03-10,7,13192.01,92344.07,Call Center,SUC001,M. Rojas
VEN001352,CLI00508,PROD0228,2025-05-20,5,14251.97,71259.85,Distribuidor,SUC009,M. Rojas
VEN001353,CLI00433,PROD0014,2025-09-16,7,9121.28,63848.96,,SUC008,M. Rojas
VEN001354,CLI00046,PROD0208,2023-09-04,8,10969.19,87753.52,Distribuidor,SUC003,M. Rojas
VEN001355,CLI00376,PROD0216,2025-08-31,7,7634.56,53441.92,Distribuidor,SUC999,L. Pérez
VEN001356,CLI00167,PROD0315,2025-11-14,1,14104.84,14104.84,Marketplace,SUC009,
VEN001357,CLI00883,PROD0169,2025-10-25,4,4862.72,19450.88,Call Center,SUC999,
VEN001358,CLI00096,PROD0199,2024-02-25,8,12061.22,96489.76,Distribuidor,SUC007,M. Rojas
VEN001359,CLI00624,PROD0349,2025-11-20,3,7870.66,23611.98,,SUC010,
VEN001360,CLI00987,PROD0205,2024-10-06,1,3722.36,3722.36,,SUC006,A. Torres
VEN001361,CLI00620,PROD0293,2023-10-12,3,5899.81,17699.43,Online,SUC008,A. Torres
VEN001362,CLI00538,PROD0332,2025-05-15,9,5552.34,49971.06,,SUC002,
VEN001363,CLI00823,PROD0350,2023-03-02,8,3425.93,27407.44,Marketplace,SUC007,M. Rojas
VEN001364,CLI00383,PROD0032,2025-04-03,2,8822.97,17645.94,Tienda,SUC010,A. Torres
VEN001365,CLI00972,PROD0099,2026-04-05,10,13694.9,136949.0,Tienda,SUC009,
VEN001366,CLI00165,PROD0345,2026-01-03,10,7619.98,76199.8,Tienda,SUC008,A. Torres
VEN001367,CLI01151,PROD0079,2024-10-23,7,9564.43,66951.01,Tienda,SUC004,C. Vargas
VEN001368,CLI00186,PROD0235,2025-12-29,1,1044.18,1044.18,Marketplace,SUC005,
VEN001369,CLI00538,PROD0088,2024-08-20,7,1599.16,11194.12,Tienda,SUC001,M. Rojas
VEN001370,CLI01097,PROD9240,2024-05-01,2,8191.63,16383.26,Call Center,SUC005,
VEN001371,CLI00040,PROD0058,2025-01-04,5,3766.97,18834.85,Distribuidor,SUC010,C. Vargas
VEN001372,CLI00921,PROD0014,2024-01-03,7,9121.28,63848.96,Online,SUC010,L. Pérez
VEN001373,CLI01104,PROD0225,2023-01-05,4,11230.38,44921.52,Call Center,SUC005,
VEN001374,CLI01087,PROD0084,2024-04-20,5,14593.44,72967.2,Distribuidor,SUC009,L. Pérez
VEN001375,CLI00503,PROD0028,2023-06-04,3,7373.79,22121.37,Marketplace,SUC009,A. Torres
VEN001376,CLI00849,PROD0242,2023-01-12,9,9426.84,84841.56,Marketplace,SUC999,C. Vargas
VEN001377,CLI00556,PROD0340,2023-08-22,4,10747.76,42991.04,Call Center,SUC999,
VEN001378,CLI01188,PROD0027,2025-02-16,2,12537.37,25074.74,,SUC005,
VEN001379,CLI00291,PROD0335,2023-07-10,9,6855.91,61703.19,Call Center,SUC001,M. Rojas
VEN001380,CLI00920,PROD0024,2025-09-01,2,2825.6,5651.2,Online,SUC010,M. Rojas
VEN001381,CLI00845,PROD0323,2023-03-29,5,4257.19,21285.95,Marketplace,SUC001,M. Rojas
VEN001382,CLI00064,PROD0263,2023-03-06,9,8007.96,72071.64,Distribuidor,SUC999,A. Torres
VEN001383,CLI00931,PROD0082,2023-12-06,7,793.6,5555.2,Distribuidor,SUC007,
VEN001384,CLI00357,PROD0334,2024-09-04,5,11176.69,55883.45,Distribuidor,SUC006,A. Torres
VEN001385,CLI00040,PROD0235,2025-11-23,3,1044.18,3132.54,Distribuidor,SUC999,
VEN001386,CLI00695,PROD0290,2025-08-14,3,13205.62,39616.86,,SUC005,A. Torres
VEN001387,CLI00155,PROD0215,2023-08-19,9,3314.69,17951.41,,SUC010,C. Vargas
VEN001388,CLI00226,PROD0088,2025-04-11,8,1599.16,12793.28,Marketplace,SUC003,A. Torres
VEN001389,CLI01142,PROD0017,2023-10-01,9,10599.31,95393.79,Online,SUC004,
VEN001390,CLI00246,PROD0234,2023-12-25,1,1976.88,1976.88,Marketplace,SUC004,L. Pérez
VEN001391,CLI00575,PROD0138,2024-10-29,4,13930.56,55722.24,Distribuidor,SUC007,M. Rojas
VEN001392,CLI00519,PROD0172,2025-09-19,9,3433.26,30899.34,Online,SUC002,M. Rojas
VEN001393,CLI00023,PROD0152,2024-09-02,3,1730.54,5191.62,Tienda,SUC999,L. Pérez
VEN001394,CLI00441,PROD0209,2023-02-08,10,13935.95,139359.5,Distribuidor,SUC002,M. Rojas
VEN001395,CLI00457,PROD0235,2024-05-24,6,1044.18,6265.08,Online,SUC003,
VEN001396,CLI00546,PROD0292,2025-04-09,8,258.55,2068.4,,SUC001,M. Rojas
VEN001397,CLI00772,PROD0333,2023-01-02,8,4497.18,35977.44,Tienda,SUC005,M. Rojas
VEN001398,CLI00769,PROD0163,2024-09-23,3,14627.56,43882.68,Online,SUC006,L. Pérez
VEN001399,CLI00456,PROD0218,2025-10-23,5,2371.03,11855.15,Online,SUC009,C. Vargas
VEN001400,CLI00753,PROD0143,2024-05-12,1,7655.59,7655.59,Marketplace,SUC005,
VEN001401,CLI01120,PROD0076,2024-12-22,2,11438.21,22876.42,,SUC010,C. Vargas
VEN001402,CLI01021,PROD0128,2025-01-26,9,11227.37,101046.33,Call Center,SUC007,C. Vargas
VEN001403,CLI00312,PROD0102,2024-04-17,3,2702.59,8107.77,Marketplace,SUC001,C. Vargas
VEN001404,CLI00826,PROD0238,2025-12-19,10,3468.24,34682.4,Marketplace,SUC005,
VEN001405,CLI00151,PROD0067,2026-04-05,6,3354.81,20128.86,Call Center,SUC010,C. Vargas
VEN001406,CLI00357,PROD0070,2024-06-09,1,9927.44,9927.44,Tienda,SUC010,
VEN001407,CLI00793,PROD0095,2025-04-21,3,10831.03,32493.09,Distribuidor,SUC010,M. Rojas
VEN001408,CLI00023,PROD0197,2025-03-26,7,12870.09,90090.63,Online,SUC008,
VEN001409,CLI01195,PROD0209,2024-01-23,3,13935.95,41807.85,Call Center,SUC007,
VEN001410,CLI01209,PROD0308,2026-01-27,3,4507.75,13523.25,Tienda,SUC004,L. Pérez
VEN001411,CLI01133,PROD0245,2026-02-12,7,13527.72,94694.04,Distribuidor,SUC008,C. Vargas
VEN001412,CLI00924,PROD0313,2025-02-01,3,4932.83,14798.49,Marketplace,SUC001,L. Pérez
VEN001413,CLI00249,PROD0127,2025-12-11,5,2802.89,14014.45,Tienda,SUC001,
VEN001414,CLI94047,PROD0312,2024-11-01,2,4763.27,9526.54,Tienda,SUC010,
VEN001415,CLI00389,PROD0307,2023-11-13,2,11045.65,22091.3,Tienda,SUC007,A. Torres
VEN001416,CLI00061,PROD0003,2024-08-16,2,2328.71,4657.42,Call Center,SUC001,C. Vargas
VEN001417,CLI00817,PROD0076,2023-05-18,10,11438.21,114382.1,Call Center,SUC999,M. Rojas
VEN001418,CLI00070,PROD0146,2023-05-25,10,12718.85,127188.5,Tienda,SUC005,A. Torres
VEN001419,CLI00035,PROD0105,2026-03-23,9,1790.28,16112.52,Marketplace,SUC006,M. Rojas
VEN001420,CLI01114,PROD0241,2023-03-09,3,3049.71,9149.13,Distribuidor,SUC010,
VEN001421,CLI00891,PROD0330,2025-02-24,6,8434.41,50606.46,Call Center,SUC003,M. Rojas
VEN001422,CLI00608,PROD0006,2023-11-06,6,2240.05,13440.3,Online,SUC009,M. Rojas
VEN001423,CLI00479,PROD0173,2023-03-05,4,2179.01,8716.04,Distribuidor,SUC008,C. Vargas
VEN001424,CLI00877,PROD0312,2024-06-18,0,4763.27,0.0,Distribuidor,SUC010,C. Vargas
VEN001425,CLI00257,PROD0292,2023-03-11,9,258.55,2326.95,,SUC006,C. Vargas
VEN001426,CLI01094,PROD0068,2023-06-24,1,7160.26,7160.26,Marketplace,SUC999,L. Pérez
VEN001427,CLI00504,PROD0322,2025-07-07,1,7661.77,7661.77,Distribuidor,SUC007,C. Vargas
VEN001428,CLI00206,PROD0270,2026-03-17,7,10522.7,73658.9,Call Center,SUC008,M. Rojas
VEN001429,CLI00595,PROD0004,2024-05-22,5,8830.39,44151.95,Call Center,SUC008,L. Pérez
VEN001430,CLI00247,PROD0084,2024-04-06,6,14593.44,87560.64,Online,SUC999,M. Rojas
VEN001431,CLI00988,PROD0339,2024-10-08,10,12164.79,121647.9,Marketplace,SUC002,A. Torres
VEN001432,CLI00107,PROD0255,2025-10-12,8,1674.32,13394.56,Tienda,SUC999,M. Rojas
VEN001433,CLI00151,PROD0255,2023-05-08,6,1674.32,10045.92,Tienda,SUC007,A. Torres
VEN001434,CLI01179,PROD0340,2023-04-03,3,10747.76,32243.28,Tienda,SUC006,
VEN001435,CLI01196,PROD0306,2024-02-11,2,3040.87,6081.74,Distribuidor,SUC008,M. Rojas
VEN001436,CLI00431,PROD0236,2024-01-24,1,4332.26,4332.26,Call Center,SUC003,L. Pérez
VEN001437,CLI00636,PROD0141,2024-08-09,8,7625.21,61001.68,Distribuidor,SUC010,A. Torres
VEN001438,CLI00555,PROD0253,2023-02-22,7,3128.43,21899.01,Marketplace,SUC009,C. Vargas
VEN001439,CLI00264,PROD0116,2023-05-15,6,4628.17,27769.02,Online,SUC008,C. Vargas
VEN001440,CLI00659,PROD0040,2023-05-27,10,2254.99,22549.9,Marketplace,SUC999,A. Torres
VEN001441,CLI01142,PROD0183,2025-09-16,2,5242.2,10484.4,,SUC004,M. Rojas
VEN001442,CLI01103,PROD0304,2023-06-10,6,10693.02,64158.12,Call Center,SUC006,C. Vargas
VEN001443,CLI00395,PROD0131,2023-05-31,1,14614.7,14614.7,Distribuidor,SUC006,
VEN001444,CLI00003,PROD0177,2026-01-20,6,1374.17,8245.02,,SUC002,A. Torres
VEN001445,CLI00658,PROD0232,2024-07-09,5,11062.67,55313.35,,SUC010,C. Vargas
VEN001446,CLI00750,PROD0128,2023-08-28,10,11227.37,112273.7,Marketplace,SUC001,C. Vargas
VEN001447,CLI00969,PROD0002,2024-08-06,1,10953.38,10953.38,Online,SUC010,M. Rojas
VEN001448,CLI00026,PROD0160,2024-09-30,6,6825.24,40951.44,Online,SUC009,L. Pérez
VEN001449,CLI00038,PROD0128,2026-01-23,10,11227.37,112273.7,Tienda,SUC003,A. Torres
VEN001450,CLI01106,PROD0013,2025-02-22,4,7913.74,31654.96,Marketplace,SUC003,A. Torres
VEN001451,CLI00489,PROD0264,2026-01-19,6,10364.96,62189.76,Distribuidor,SUC007,L. Pérez
VEN001452,CLI00044,PROD0338,2025-12-29,8,3080.34,24642.72,Distribuidor,SUC001,M. Rojas
VEN001453,CLI00803,PROD0165,2024-11-23,3,3366.76,10100.28,Online,SUC007,L. Pérez
VEN001454,CLI00896,PROD0308,2024-02-22,4,4507.75,18031.0,,SUC004,L. Pérez
VEN001455,CLI00856,PROD0068,2023-04-24,4,7160.26,28641.04,Tienda,SUC010,C. Vargas
VEN001456,CLI00615,PROD0135,2025-10-27,1,8786.43,8786.43,Distribuidor,SUC001,C. Vargas
VEN001457,CLI00999,PROD0022,2026-02-17,9,11215.09,100935.81,Marketplace,SUC001,
VEN001458,CLI00345,PROD0022,2023-07-09,2,11215.09,22430.18,Distribuidor,SUC999,L. Pérez
VEN001459,CLI00456,PROD0041,2023-10-25,2,1038.48,2076.96,Marketplace,SUC007,A. Torres
VEN001460,CLI00198,PROD0172,2024-11-24,9,3433.26,25354.2,Distribuidor,SUC001,L. Pérez
VEN001461,CLI00334,PROD0205,2023-09-02,4,973.03,3892.12,Online,SUC010,C. Vargas
VEN001462,CLI00067,PROD0152,2023-11-22,8,1730.54,13844.32,Tienda,SUC001,L. Pérez
VEN001463,CLI00463,PROD0308,2023-01-15,8,4507.75,36062.0,Marketplace,SUC008,L. Pérez
VEN001464,CLI00745,PROD0143,2025-09-10,5,7655.59,38277.95,,SUC001,
VEN001465,CLI00282,PROD0328,2023-05-11,4,445.64,1782.56,Call Center,SUC007,A. Torres
VEN001466,CLI01173,PROD0174,2026-03-26,4,11586.29,46345.16,Call Center,SUC007,C. Vargas
VEN001467,CLI00794,PROD0209,2025-04-14,3,13935.95,41807.85,Tienda,SUC004,L. Pérez
VEN001468,CLI01181,PROD0193,2025-01-14,1,13724.72,13724.72,Tienda,SUC001,M. Rojas
VEN001469,CLI00788,PROD0038,2024-09-08,9,14480.27,130322.43,Online,SUC003,L. Pérez
VEN001470,CLI00996,PROD0285,2023-01-13,8,9839.89,78719.12,Tienda,SUC007,
VEN001471,CLI00822,PROD0025,2023-04-17,6,6932.22,41593.32,Marketplace,SUC004,A. Torres
VEN001472,CLI00812,PROD0203,2025-06-07,4,380.62,1522.48,Online,SUC006,A. Torres
VEN001473,CLI00265,PROD0272,2025-05-28,2,3034.65,6069.3,Call Center,SUC001,
VEN001474,CLI01117,PROD0301,2023-01-23,2,13532.74,27065.48,Tienda,SUC010,A. Torres
VEN001475,CLI00243,PROD0085,2024-04-30,1,10844.59,10844.59,,SUC001,M. Rojas
VEN001476,CLI00748,PROD0070,2024-06-21,1,9927.44,9927.44,Call Center,SUC003,M. Rojas
VEN001477,CLI00943,PROD0190,2027-12-20,10,11360.64,113606.4,Call Center,SUC004,A. Torres
VEN001478,CLI01177,PROD0333,2025-03-14,3,4497.18,13491.54,Online,SUC001,
VEN001479,CLI01093,PROD0221,2023-09-30,1,4842.27,4842.27,Marketplace,SUC006,C. Vargas
VEN001480,CLI00605,PROD0339,2024-06-11,6,12164.79,72988.74,Call Center,SUC999,
VEN001481,CLI00281,PROD0023,2024-08-08,6,8544.19,51265.14,,SUC009,
VEN001482,CLI00577,PROD0147,2024-04-06,6,11446.2,68677.2,Distribuidor,SUC002,A. Torres
VEN001483,CLI01142,PROD0009,2023-09-05,9,13255.12,119296.08,,SUC009,
VEN001484,CLI00798,PROD0179,2025-12-20,6,12552.63,75315.78,Tienda,SUC005,L. Pérez
VEN001485,CLI00677,PROD0204,2023-11-18,7,5348.46,37439.22,Tienda,SUC010,L. Pérez
VEN001486,CLI00306,PROD0064,2025-10-10,8,4158.06,33264.48,Online,SUC006,C. Vargas
VEN001487,CLI00779,PROD0007,2025-04-16,4,6409.82,25639.28,Online,SUC007,M. Rojas
VEN001488,CLI00635,PROD0278,2023-03-04,7,1632.2,11425.4,Marketplace,SUC001,L. Pérez
VEN001489,CLI00920,PROD0328,2025-04-11,3,3800.96,11402.88,Online,SUC003,M. Rojas
VEN001490,CLI00724,PROD0033,2025-10-29,6,9460.61,56763.66,Call Center,SUC001,A. Torres
VEN001491,CLI00767,PROD0102,2023-05-19,1,2702.59,2702.59,Marketplace,SUC004,A. Torres
VEN001492,CLI00867,PROD0255,2024-10-09,2,1674.32,3348.64,Marketplace,SUC001,L. Pérez
VEN001493,CLI01079,PROD0226,2023-05-07,10,755.75,7557.5,Call Center,SUC003,M. Rojas
VEN001494,CLI00524,PROD0155,2024-03-04,2,9905.19,19810.38,Tienda,SUC010,L. Pérez
VEN001495,CLI00630,PROD0227,2024-06-27,10,7883.57,78835.7,Online,SUC007,L. Pérez
VEN001496,CLI00749,PROD0110,2024-10-17,2,13405.84,26811.68,,SUC008,
VEN001497,CLI00112,PROD0164,2023-06-13,8,659.39,5275.12,,SUC009,
VEN001498,CLI01089,PROD0204,2024-09-07,7,5348.46,37439.22,,SUC007,
VEN001499,CLI00440,PROD0220,2025-03-06,6,671.78,4030.68,Online,SUC009,M. Rojas
VEN001500,CLI00399,PROD0166,2025-10-10,10,7899.43,78994.3,Call Center,SUC999,
VEN001501,CLI00943,PROD0203,2023-01-15,9,380.62,3425.58,Call Center,SUC999,C. Vargas
VEN001502,CLI00101,PROD0096,2025-09-06,4,8827.67,35310.68,Marketplace,SUC002,
VEN001503,CLI00544,PROD0126,2023-07-25,1,13067.34,13067.34,Distribuidor,SUC003,M. Rojas
VEN001504,CLI00053,PROD0309,2025-06-04,6,7000.85,42005.1,Marketplace,SUC004,M. Rojas
VEN001505,CLI00389,PROD0074,2025-09-08,10,3209.01,32090.1,Tienda,SUC999,M. Rojas
VEN001506,CLI00431,PROD0290,2024-08-15,7,13205.62,92439.34,Call Center,SUC001,M. Rojas
VEN001507,CLI01149,PROD9329,2023-12-02,4,12822.62,51290.48,Marketplace,SUC008,C. Vargas
VEN001508,CLI00383,PROD0133,2025-06-18,3,9774.13,29322.39,Marketplace,SUC004,
VEN001509,CLI00327,PROD0115,2024-11-23,9,11841.79,106576.11,,SUC003,A. Torres
VEN001510,CLI00280,PROD0123,2023-07-12,3,157.37,472.11,Call Center,SUC001,A. Torres
VEN001511,CLI00867,PROD0316,2024-04-11,4,7412.21,29648.84,Tienda,SUC009,L. Pérez
VEN001512,CLI00601,PROD0071,2024-08-31,4,5569.41,22277.64,Marketplace,SUC999,A. Torres
VEN001513,CLI01076,PROD0077,2023-01-19,0,4329.94,0.0,,SUC008,L. Pérez
VEN001514,CLI00658,PROD0044,2024-07-04,6,13475.42,80852.52,,SUC006,M. Rojas
VEN001515,CLI97250,PROD0030,2025-06-12,6,10509.82,63058.92,Distribuidor,SUC010,
VEN001516,CLI00143,PROD0104,2024-03-28,9,7185.37,64668.33,Online,SUC001,A. Torres
VEN001517,CLI00806,PROD0146,2024-03-13,4,12718.85,50875.4,,SUC003,M. Rojas
VEN001518,CLI00886,PROD0321,2023-09-20,3,588.28,1764.84,Marketplace,SUC008,C. Vargas
VEN001519,CLI00957,PROD0112,2023-06-04,4,11454.65,45818.6,Marketplace,SUC009,A. Torres
VEN001520,CLI00816,PROD0206,2025-09-06,5,8569.37,42846.85,Online,SUC008,A. Torres
VEN001521,CLI00425,PROD0286,2023-04-18,6,13545.27,81271.62,Tienda,SUC007,A. Torres
VEN001522,CLI00687,PROD0315,2023-12-14,6,14104.84,84629.04,Distribuidor,SUC009,L. Pérez
VEN001523,CLI00278,PROD0323,2023-06-23,5,4257.19,21285.95,,SUC001,C. Vargas
VEN001524,CLI00610,PROD0028,2025-10-12,3,7373.79,22121.37,Call Center,SUC001,C. Vargas
VEN001525,CLI00970,PROD0188,2023-12-09,9,12678.56,114107.04,Marketplace,SUC008,C. Vargas
VEN001526,CLI00283,PROD0191,2023-01-05,10,14391.66,143916.6,Marketplace,SUC003,A. Torres
VEN001527,CLI00082,PROD0126,2024-01-26,7,13067.34,91471.38,Distribuidor,SUC999,L. Pérez
VEN001528,CLI00827,PROD0135,2023-05-26,7,8786.43,61505.01,Call Center,SUC010,C. Vargas
VEN001529,CLI00548,PROD0162,2025-09-21,10,3979.81,39798.1,,SUC010,M. Rojas
VEN001530,CLI00214,PROD0268,2026-03-14,4,4420.62,17682.48,,SUC008,
VEN001531,CLI01110,PROD0143,2023-06-08,10,7655.59,76555.9,Call Center,SUC010,
VEN001532,CLI00876,PROD0018,2024-10-07,10,10673.33,106733.3,Call Center,SUC001,L. Pérez
VEN001533,CLI00426,PROD0074,2025-06-12,7,3209.01,27406.34,Call Center,SUC004,M. Rojas
VEN001534,CLI00270,PROD0114,2024-06-10,10,11797.88,117978.8,Marketplace,SUC002,M. Rojas
VEN001535,CLI00207,PROD0081,2026-04-14,9,14280.1,128520.9,,SUC009,A. Torres
VEN001536,CLI00214,PROD0169,2024-08-13,10,4862.72,48627.2,Distribuidor,SUC006,M. Rojas
VEN001537,CLI00516,PROD0009,2023-05-30,1,13255.12,13255.12,Tienda,SUC999,C. Vargas
VEN001538,CLI00895,PROD0084,2024-01-31,3,14593.44,43780.32,Distribuidor,SUC009,L. Pérez
VEN001539,CLI01020,PROD0154,2023-11-27,3,11243.35,33730.05,Call Center,SUC007,C. Vargas
VEN001540,CLI01033,PROD0252,2025-11-17,2,11015.07,22030.14,Distribuidor,SUC009,M. Rojas
VEN001541,CLI00264,PROD0105,2025-12-12,8,1790.28,14322.24,,SUC009,C. Vargas
VEN001542,CLI00119,PROD0169,2024-08-17,9,4862.72,43764.48,Online,SUC007,
VEN001543,CLI00102,PROD0197,2024-02-14,2,12870.09,25740.18,,SUC005,
VEN001544,CLI00758,PROD0206,2025-08-15,5,8569.37,42846.85,,SUC010,
VEN001545,CLI01099,PROD0139,2023-02-20,7,11596.56,81175.92,,SUC006,
VEN001546,CLI00878,PROD0228,2024-07-05,10,14251.97,142519.7,Distribuidor,SUC007,M. Rojas
VEN001547,CLI01110,PROD0124,2025-06-29,1,12373.44,12373.44,Tienda,SUC004,C. Vargas
VEN001548,CLI00245,PROD0026,2023-05-02,9,4691.78,42226.02,Distribuidor,SUC003,C. Vargas
VEN001549,CLI00172,PROD0197,2023-09-29,7,12870.09,90090.63,Online,SUC002,C. Vargas
VEN001550,CLI00661,PROD0183,2025-07-09,6,5242.2,31453.2,,SUC009,C. Vargas
VEN001551,CLI00569,PROD0170,2025-12-06,8,8930.07,71440.56,Marketplace,SUC006,L. Pérez
VEN001552,CLI00735,PROD0253,2023-07-24,6,3128.43,18770.58,Tienda,SUC005,C. Vargas
VEN001553,CLI00883,PROD0141,2023-01-15,1,7625.21,7625.21,Online,SUC007,
VEN001554,CLI00915,PROD0173,2025-04-29,9,2179.01,19611.09,Distribuidor,SUC003,L. Pérez
VEN001555,CLI00118,PROD0183,2025-04-29,2,5242.2,10484.4,Marketplace,SUC006,L. Pérez
VEN001556,CLI00666,PROD0055,2023-12-25,3,6998.21,20994.63,Call Center,SUC005,L. Pérez
VEN001557,CLI00141,PROD0263,2025-08-25,10,8007.96,80079.6,Call Center,SUC001,M. Rojas
VEN001558,CLI00414,PROD0104,2025-04-12,9,7185.37,64668.33,Distribuidor,SUC007,A. Torres
VEN001559,CLI01050,PROD0120,2025-08-20,6,7569.0,45414.0,Online,SUC002,C. Vargas
VEN001560,CLI00041,PROD0126,2024-02-02,7,13067.34,91471.38,Online,SUC010,L. Pérez
VEN001561,CLI00549,PROD0079,2025-11-15,4,9564.43,38257.72,,SUC007,A. Torres
VEN001562,CLI00356,PROD0024,2023-04-10,6,2825.6,16953.6,Distribuidor,SUC010,
VEN001563,CLI00458,PROD0016,2024-07-23,10,7128.05,71280.5,,SUC002,M. Rojas
VEN001564,CLI00552,PROD0343,2023-01-25,10,11287.31,112873.1,Distribuidor,SUC007,A. Torres
VEN001565,CLI00975,PROD0306,2026-03-25,8,3040.87,24326.96,Marketplace,SUC003,L. Pérez
VEN001566,CLI00690,PROD0079,2024-07-04,9,9564.43,86079.87,Online,SUC004,L. Pérez
VEN001567,CLI00798,PROD0313,2025-12-14,5,4932.83,24664.15,Online,SUC005,L. Pérez
VEN001568,CLI00087,PROD0238,2024-12-25,4,3468.24,13872.96,Marketplace,SUC008,L. Pérez
VEN001569,CLI01044,PROD0008,2024-10-21,10,5690.78,56907.8,Marketplace,SUC999,M. Rojas
VEN001570,CLI01174,PROD0129,2024-11-20,1,12483.53,12483.53,Distribuidor,SUC999,
VEN001571,CLI00093,PROD0072,2023-01-03,7,2542.68,17798.76,Tienda,SUC010,L. Pérez
VEN001572,CLI00554,PROD0076,2024-04-22,1,11438.21,11438.21,Online,SUC006,
VEN001573,CLI00287,PROD0171,2024-07-28,9,5899.01,53091.09,Distribuidor,SUC001,C. Vargas
VEN001574,CLI00392,PROD0160,2023-03-25,3,6825.24,20475.72,Tienda,SUC002,
VEN001575,CLI00902,PROD0341,2025-08-22,8,8191.63,65533.04,Call Center,SUC009,C. Vargas
VEN001576,CLI00943,PROD0186,2025-01-18,10,5318.06,53180.6,Online,SUC999,L. Pérez
VEN001577,CLI00137,PROD0263,2024-07-01,7,8007.96,56055.72,,SUC009,M. Rojas
VEN001578,CLI00413,PROD0002,2025-12-05,9,10953.38,98580.42,,SUC003,
VEN001579,CLI00656,PROD0329,2025-03-22,9,14204.59,127841.31,,SUC009,L. Pérez
VEN001580,CLI00218,PROD0293,2023-11-22,7,5899.81,41298.67,Tienda,SUC999,M. Rojas
VEN001581,CLI00345,PROD0220,2025-01-08,1,671.78,671.78,,SUC009,C. Vargas
VEN001582,CLI00574,PROD0085,2025-05-10,8,10844.59,86756.72,Marketplace,SUC005,
VEN001583,CLI00430,PROD0051,2024-01-30,8,223.25,1786.0,,SUC001,C. Vargas
VEN001584,CLI00826,PROD0094,2024-03-13,10,9569.6,95696.0,,SUC999,A. Torres
VEN001585,CLI00761,PROD0048,2023-07-04,9,4310.21,38791.89,Marketplace,SUC009,
VEN001586,CLI00307,PROD0151,2025-02-20,3,10851.71,32555.13,Call Center,SUC006,
VEN001587,CLI00640,PROD0213,2026-01-28,10,10256.52,102565.2,Distribuidor,SUC001,C. Vargas
